epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
34,7633.78,0.89437,0.69117,0.01539,0.90604,0.92839,0.94655,0.81695,0.57575,0.27839,0.01266,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,7854.04,0.88721,0.69223,0.01536,0.91029,0.93544,0.9472,0.81619,0.57445,0.27746,0.0126,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,8074.06,0.8803,0.68553,0.01516,0.91808,0.93098,0.94912,0.81799,0.57403,0.2762,0.01259,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,8293.32,0.87027,0.67862,0.01492,0.92228,0.93311,0.94912,0.8175,0.57225,0.27357,0.01255,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,8513.56,0.85803,0.67153,0.01478,0.923,0.93842,0.94978,0.8169,0.57175,0.27189,0.01255,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,8732.85,0.85661,0.66368,0.01471,0.92529,0.93227,0.94843,0.81665,0.57093,0.27256,0.01252,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,8952.83,0.85019,0.65257,0.01467,0.92408,0.93267,0.95016,0.81792,0.57041,0.27131,0.0125,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,9170.52,0.68994,0.32669,0.01681,0.93909,0.91718,0.94837,0.81803,0.5696,0.27084,0.01247,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,9386.4,0.67309,0.31035,0.01627,0.93038,0.93058,0.95242,0.81998,0.5687,0.26647,0.01245,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,9602.37,0.66174,0.30742,0.01591,0.94323,0.91487,0.95126,0.82017,0.5684,0.26836,0.01244,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,9818.3,0.64622,0.29121,0.01553,0.92762,0.93038,0.95289,0.82158,0.56744,0.26555,0.01241,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,10033.8,0.6378,0.2915,0.01527,0.92901,0.92803,0.95372,0.82331,0.5662,0.26359,0.01238,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,10249.5,0.62494,0.28878,0.01498,0.92734,0.93498,0.95396,0.82299,0.56562,0.26418,0.01236,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,10465.2,0.61657,0.27813,0.0147,0.92723,0.93046,0.95402,0.82451,0.56396,0.26566,0.01231,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,10681.7,0.61154,0.27705,0.01461,0.93738,0.92592,0.95445,0.82717,0.56265,0.26253,0.01228,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,10897.7,0.60291,0.26798,0.01445,0.93382,0.92922,0.95414,0.82717,0.56324,0.26054,0.01229,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,11113.7,0.58957,0.26414,0.01404,0.93424,0.93077,0.95391,0.82718,0.56209,0.25978,0.01226,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
