epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,8320.49,0.75557,0.51823,0.01219,0.93404,0.94386,0.94899,0.82667,0.54725,0.23594,0.01194,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,8443.14,0.74226,0.5193,0.0119,0.93595,0.9456,0.94728,0.8236,0.54678,0.23743,0.01198,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,8564.99,0.73189,0.49244,0.01186,0.94432,0.9472,0.95537,0.8271,0.54335,0.23845,0.01184,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,8686.72,0.73598,0.51673,0.01178,0.93345,0.94281,0.95549,0.82553,0.54115,0.24983,0.01184,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,8808.63,0.73051,0.50066,0.01164,0.94888,0.91796,0.95042,0.8292,0.53835,0.24275,0.01176,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,8930.64,0.72558,0.51035,0.01157,0.94137,0.93791,0.95779,0.82985,0.53845,0.23512,0.01174,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,9056.45,0.7278,0.49976,0.01178,0.94541,0.94116,0.95381,0.82999,0.53595,0.23233,0.01166,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,9187.91,0.71951,0.49369,0.01145,0.93617,0.94107,0.95187,0.82958,0.53485,0.2305,0.01164,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,9311.09,0.71461,0.48546,0.01137,0.95702,0.93788,0.95468,0.83395,0.53393,0.22665,0.01156,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,9443.81,0.70603,0.47539,0.01123,0.94462,0.94071,0.95198,0.83066,0.53291,0.23699,0.01155,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,9570.36,0.70627,0.49753,0.01129,0.94543,0.9413,0.95343,0.83401,0.53469,0.23662,0.01162,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,9692.49,0.69896,0.47511,0.01111,0.95411,0.94377,0.9555,0.83533,0.5342,0.22667,0.01162,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,9814.2,0.69642,0.48831,0.01106,0.95703,0.93742,0.95483,0.83447,0.53592,0.22244,0.01161,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,9935.71,0.69541,0.47095,0.01114,0.95316,0.94396,0.95233,0.83685,0.53425,0.22478,0.0116,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,10058.3,0.68336,0.47376,0.01096,0.95299,0.94063,0.95157,0.83652,0.53459,0.22785,0.0116,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,10182,0.68674,0.47052,0.01095,0.96033,0.94325,0.96052,0.83662,0.53274,0.22781,0.01152,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,10304.5,0.68163,0.46177,0.01085,0.95407,0.9413,0.95742,0.83434,0.52999,0.23061,0.01149,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,10427.2,0.67836,0.45683,0.01081,0.94881,0.94704,0.95821,0.83845,0.5285,0.22745,0.01146,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,10549.1,0.66464,0.45788,0.0105,0.9509,0.94148,0.95784,0.83683,0.52899,0.22634,0.01148,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,10670.8,0.66767,0.45414,0.01053,0.95085,0.94208,0.95855,0.83865,0.52811,0.22362,0.01144,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,10792.3,0.66423,0.44818,0.01054,0.95565,0.93258,0.95656,0.83644,0.52769,0.22674,0.01145,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,10914.1,0.6587,0.45361,0.01039,0.94786,0.93282,0.95251,0.83503,0.52752,0.2288,0.01145,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,11036.9,0.64544,0.45066,0.01024,0.94296,0.94408,0.95245,0.83481,0.52685,0.2313,0.01143,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
